Series Title,Genre,Season Number,Episode Number,Episode Title,Release_Year,Episode link
"Babylon 5, The Complete Series",Sci-Fi & Fantasy,Season 3,17,Enemies,1998,https://itunes.apple.com/us/tv-season/enemies/id314435367?i=314887496
"Babylon 5, The Complete Series",Sci-Fi & Fantasy,Season 3,18,Earshot,1998,https://itunes.apple.com/us/tv-season/earshot/id314435367?i=314887902
"Babylon 5, The Complete Series",Sci-Fi & Fantasy,Season 3,19,Choices,1998,https://itunes.apple.com/us/tv-season/choices/id314435367?i=314888381
"Babylon 5, The Complete Series",Sci-Fi & Fantasy,Season 3,20,The Prom,1998,https://itunes.apple.com/us/tv-season/the-prom/id314435367?i=314889397
"Babylon 5, The Complete Series",Sci-Fi & Fantasy,Season 3,21,"Graduation Day, Pt. 1",1998,https://itunes.apple.com/us/tv-season/graduation-day-pt-1/id314435367?i=314889876
"Babylon 5, The Complete Series",Sci-Fi & Fantasy,Season 3,22,"Graduation Day, Pt. 2",1998,https://itunes.apple.com/us/tv-season/graduation-day-pt-2/id314435367?i=314890505
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,1,"Season 1, Episode 1: Hi Diddle Riddle",2014,https://itunes.apple.com/us/tv-season/season-1-episode-1-hi-diddle-riddle/id935477397?i=935701162
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,2,"Season 1, Episode 2: Smack in the middle",2014,https://itunes.apple.com/us/tv-season/season-1-episode-2-smack-in-the-middle/id935477397?i=935700654
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,3,"Season 1, Episode 3: Fine Feathered Finks",2014,https://itunes.apple.com/us/tv-season/season-1-episode-3-fine-feathered-finks/id935477397?i=935703508
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,4,"Season 1, Episode 4: The Penquin's a Jinx",2014,https://itunes.apple.com/us/tv-season/season-1-episode-4-the-penquins-a-jinx/id935477397?i=935701699
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,5,"Season 1, Episode 5: The Joker is Wild",2014,https://itunes.apple.com/us/tv-season/season-1-episode-5-the-joker-is-wild/id935477397?i=935706587
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,6,"Season 1, Episode 6: Batman is Riled",2014,https://itunes.apple.com/us/tv-season/season-1-episode-6-batman-is-riled/id935477397?i=935709457
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,7,"Season 1, Episode 7: Instant Freeze",2014,https://itunes.apple.com/us/tv-season/season-1-episode-7-instant-freeze/id935477397?i=935714431
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,8,"Season 1, Episode 8: Rats like cheese",2014,https://itunes.apple.com/us/tv-season/season-1-episode-8-rats-like-cheese/id935477397?i=935719081
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,9,"Season 1, Episode 9: Zelda the great",2014,https://itunes.apple.com/us/tv-season/season-1-episode-9-zelda-the-great/id935477397?i=935723008
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,10,"Season 1, Episode 10: A Death Worse Than Fate",2014,https://itunes.apple.com/us/tv-season/season-1-episode-10-a-death-worse-than-fate/id935477397?i=935724820
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,11,"Season 1, Episode 11: A riddle a day keeps the riddler away",2014,https://itunes.apple.com/us/tv-season/season-1-episode-11-a-riddle-a-day-keeps-the-riddler-away/id935477397?i=935726245
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,12,"Season 1, Episode 12: When the rat's away the mice will play",2014,https://itunes.apple.com/us/tv-season/season-1-episode-12-when-the-rats-away-the-mice-will-play/id935477397?i=935727745
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,13,"Season 1, Episode 13: The Thirteenth Hat",2014,https://itunes.apple.com/us/tv-season/season-1-episode-13-the-thirteenth-hat/id935477397?i=935727748
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,14,"Season 1, Episode 14: Batman stands pat",2014,https://itunes.apple.com/us/tv-season/season-1-episode-14-batman-stands-pat/id935477397?i=935728068
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,15,"Season 1, Episode 15: The joker goes to school",2014,https://itunes.apple.com/us/tv-season/season-1-episode-15-the-joker-goes-to-school/id935477397?i=935727831
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,16,"Season 1, Episode 16: He meets his match, the grisly ghoul",2014,https://itunes.apple.com/us/tv-season/season-1-episode-16-he-meets-his-match-the-grisly-ghoul/id935477397?i=935727934
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,17,"Season 1, Episode 17: True or false face",2014,https://itunes.apple.com/us/tv-season/season-1-episode-17-true-or-false-face/id935477397?i=935724801
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,18,"Season 1, Episode 18: Holy rat race",2014,https://itunes.apple.com/us/tv-season/season-1-episode-18-holy-rat-race/id935477397?i=935726897
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,19,"Season 1, Episode 19: The purr-fect crime",2014,https://itunes.apple.com/us/tv-season/season-1-episode-19-the-purr-fect-crime/id935477397?i=935729098
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,20,"Season 1, Episode 20: Better luck next time",2014,https://itunes.apple.com/us/tv-season/season-1-episode-20-better-luck-next-time/id935477397?i=935724855
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,21,"Season 1, Episode 21: The penguin goes straight",2014,https://itunes.apple.com/us/tv-season/season-1-episode-21-the-penguin-goes-straight/id935477397?i=935729230
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,22,"Season 1, Episode 22: Not yet, he ain't",2014,https://itunes.apple.com/us/tv-season/season-1-episode-22-not-yet-he-aint/id935477397?i=935728767
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,23,"Season 1, Episode 23: The ring of wax",2014,https://itunes.apple.com/us/tv-season/season-1-episode-23-the-ring-of-wax/id935477397?i=935729275
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,24,"Season 1, Episode 24: Give 'em the axe",2014,https://itunes.apple.com/us/tv-season/season-1-episode-24-give-em-the-axe/id935477397?i=935728774
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,25,"Season 1, Episode 25: The joker trumps an ace",2014,https://itunes.apple.com/us/tv-season/season-1-episode-25-the-joker-trumps-an-ace/id935477397?i=935731007
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,26,"Season 1, Episode 26: Batman sets the pace",2014,https://itunes.apple.com/us/tv-season/season-1-episode-26-batman-sets-the-pace/id935477397?i=935730932
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,27,"Season 1, Episode 27: The curse of tut",2014,https://itunes.apple.com/us/tv-season/season-1-episode-27-the-curse-of-tut/id935477397?i=935728803
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,28,"Season 1, Episode 28: The pharaoh's in a rut",2014,https://itunes.apple.com/us/tv-season/season-1-episode-28-the-pharaohs-in-a-rut/id935477397?i=935731114
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,29,"Season 1, Episode 29: The bookworm turns",2014,https://itunes.apple.com/us/tv-season/season-1-episode-29-the-bookworm-turns/id935477397?i=935731260
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,30,"Season 1, Episode 30: While gotham city burns",2014,https://itunes.apple.com/us/tv-season/season-1-episode-30-while-gotham-city-burns/id935477397?i=935731285
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,31,"Season 1, Episode 31: Death in slow motion",2014,https://itunes.apple.com/us/tv-season/season-1-episode-31-death-in-slow-motion/id935477397?i=935732137
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,32,"Season 1, Episode 32: The riddler's false notion",2014,https://itunes.apple.com/us/tv-season/season-1-episode-32-the-riddlers-false-notion/id935477397?i=935733107
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,33,"Season 1, Episode 33: Fine finny fiends",2014,https://itunes.apple.com/us/tv-season/season-1-episode-33-fine-finny-fiends/id935477397?i=935729600
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,34,"Season 1, Episode 34: Batman makes the scenes",2014,https://itunes.apple.com/us/tv-season/season-1-episode-34-batman-makes-the-scenes/id935477397?i=935729601
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,35,"Season 2, Episode 1: Shoot A Crooked Arrow",2014,https://itunes.apple.com/us/tv-season/season-2-episode-1-shoot-a-crooked-arrow/id935477397?i=935735241
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,36,"Season 2, Episode 2: Walk The Straight And Narrow",2014,https://itunes.apple.com/us/tv-season/season-2-episode-2-walk-the-straight-and-narrow/id935477397?i=935729797
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,37,"Season 2, Episode 3: Hot Off The Griddle",2014,https://itunes.apple.com/us/tv-season/season-2-episode-3-hot-off-the-griddle/id935477397?i=935731910
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,38,"Season 2, Episode 4: The Cat And The Fiddle",2014,https://itunes.apple.com/us/tv-season/season-2-episode-4-the-cat-and-the-fiddle/id935477397?i=935732718
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,39,"Season 2, Episode 5: The Minstrel'S Shakedown",2014,https://itunes.apple.com/us/tv-season/season-2-episode-5-the-minstrels-shakedown/id935477397?i=935729918
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,40,"Season 2, Episode 6: Barbecued Batman?",2014,https://itunes.apple.com/us/tv-season/season-2-episode-6-barbecued-batman/id935477397?i=935729932
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,41,"Season 2, Episode 7: The Spell Of Tut",2014,https://itunes.apple.com/us/tv-season/season-2-episode-7-the-spell-of-tut/id935477397?i=935734986
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,42,"Season 2, Episode 8: Tut'S Case Is Shut",2014,https://itunes.apple.com/us/tv-season/season-2-episode-8-tuts-case-is-shut/id935477397?i=935735062
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,43,"Season 2, Episode 9: The Greatest Mother Of Them All",2014,https://itunes.apple.com/us/tv-season/season-2-episode-9-the-greatest-mother-of-them-all/id935477397?i=935734110
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,44,"Season 2, Episode 10: Ma Parker",2014,https://itunes.apple.com/us/tv-season/season-2-episode-10-ma-parker/id935477397?i=935733544
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,45,"Season 2, Episode 11: The Clock King'S Crazy Crimes",2014,https://itunes.apple.com/us/tv-season/season-2-episode-11-the-clock-kings-crazy-crimes/id935477397?i=935732571
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,46,"Season 2, Episode 12: The Clock King Gets Crowned",2014,https://itunes.apple.com/us/tv-season/season-2-episode-12-the-clock-king-gets-crowned/id935477397?i=935735325
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,47,"Season 2, Episode 13: An Egg Grows In Gotham",2014,https://itunes.apple.com/us/tv-season/season-2-episode-13-an-egg-grows-in-gotham/id935477397?i=935732714
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,48,"Season 2, Episode 14: The Yegg Foes In Gotham",2014,https://itunes.apple.com/us/tv-season/season-2-episode-14-the-yegg-foes-in-gotham/id935477397?i=935732727
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,49,"Season 2, Episode 15: The Devil'S Fingers",2014,https://itunes.apple.com/us/tv-season/season-2-episode-15-the-devils-fingers/id935477397?i=935733590
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,50,"Season 2, Episode 16: The Dead Ringers",2014,https://itunes.apple.com/us/tv-season/season-2-episode-16-the-dead-ringers/id935477397?i=935735681
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,51,"Season 2, Episode 17: Hizzonner The Penguin",2014,https://itunes.apple.com/us/tv-season/season-2-episode-17-hizzonner-the-penguin/id935477397?i=935763400
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,52,"Season 2, Episode 18: Dizzoner The Penguin",2014,https://itunes.apple.com/us/tv-season/season-2-episode-18-dizzoner-the-penguin/id935477397?i=935735478
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,53,"Season 2, Episode 19: Green Ice",2014,https://itunes.apple.com/us/tv-season/season-2-episode-19-green-ice/id935477397?i=935734572
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,54,"Season 2, Episode 20: Deep Freeze",2014,https://itunes.apple.com/us/tv-season/season-2-episode-20-deep-freeze/id935477397?i=935735623
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,55,"Season 2, Episode 21: The Impractical Joker",2014,https://itunes.apple.com/us/tv-season/season-2-episode-21-the-impractical-joker/id935477397?i=935732849
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,56,"Season 2, Episode 22: The Joker'S Provokers",2014,https://itunes.apple.com/us/tv-season/season-2-episode-22-the-jokers-provokers/id935477397?i=935734606
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,57,"Season 2, Episode 23: Marsha, Queen Of Diamonds",2014,https://itunes.apple.com/us/tv-season/season-2-episode-23-marsha-queen-of-diamonds/id935477397?i=935733814
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,58,"Season 2, Episode 24: Marsha'S Scheme Of Diamonds",2014,https://itunes.apple.com/us/tv-season/season-2-episode-24-marshas-scheme-of-diamonds/id935477397?i=935734631
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,59,"Season 2, Episode 25: Come Back, Shame",2014,https://itunes.apple.com/us/tv-season/season-2-episode-25-come-back-shame/id935477397?i=935734641
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,60,"Season 2, Episode 26: It'S How You Play The Game",2014,https://itunes.apple.com/us/tv-season/season-2-episode-26-its-how-you-play-the-game/id935477397?i=935737970
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,61,"Season 2, Episode 27: The Penguin'S Nest",2014,https://itunes.apple.com/us/tv-season/season-2-episode-27-the-penguins-nest/id935477397?i=935737981
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,62,"Season 2, Episode 28: The Bird'S Last Jest",2014,https://itunes.apple.com/us/tv-season/season-2-episode-28-the-birds-last-jest/id935477397?i=935734677
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,63,"Season 2, Episode 29: The Cat'S Meow",2014,https://itunes.apple.com/us/tv-season/season-2-episode-29-the-cats-meow/id935477397?i=935734682
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,64,"Season 2, Episode 30: The Bat'S Kow Tow",2014,https://itunes.apple.com/us/tv-season/season-2-episode-30-the-bats-kow-tow/id935477397?i=935735902
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,65,"Season 2, Episode 31: The Puzzles Are Coming",2014,https://itunes.apple.com/us/tv-season/season-2-episode-31-the-puzzles-are-coming/id935477397?i=935738026
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,66,"Season 2, Episode 32: The Duo Is Slumming",2014,https://itunes.apple.com/us/tv-season/season-2-episode-32-the-duo-is-slumming/id935477397?i=935738040
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,67,"Season 2, Episode 33: The Sandman Cometh",2014,https://itunes.apple.com/us/tv-season/season-2-episode-33-the-sandman-cometh/id935477397?i=935734726
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,68,"Season 2, Episode 34: The Catwoman Goeth",2014,https://itunes.apple.com/us/tv-season/season-2-episode-34-the-catwoman-goeth/id935477397?i=935735932
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,69,"Season 2, Episode 35: The Contaminated Cowl",2014,https://itunes.apple.com/us/tv-season/season-2-episode-35-the-contaminated-cowl/id935477397?i=935737454
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,70,"Season 2, Episode 36: The Mad Hatter Runs Afoul",2014,https://itunes.apple.com/us/tv-season/season-2-episode-36-the-mad-hatter-runs-afoul/id935477397?i=935734804
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,71,"Season 2, Episode 37: The Zodiac Crimes",2014,https://itunes.apple.com/us/tv-season/season-2-episode-37-the-zodiac-crimes/id935477397?i=935735946
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,72,"Season 2, Episode 38: The Joker'S Hard Times",2014,https://itunes.apple.com/us/tv-season/season-2-episode-38-the-jokers-hard-times/id935477397?i=935735949
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,73,"Season 2, Episode 39: The Penguin Declines",2014,https://itunes.apple.com/us/tv-season/season-2-episode-39-the-penguin-declines/id935477397?i=935738160
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,74,"Season 2, Episode 40: That Darn Catwoman",2014,https://itunes.apple.com/us/tv-season/season-2-episode-40-that-darn-catwoman/id935477397?i=935738977
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,75,"Season 2, Episode 41: Scat! Darn Catwoman",2014,https://itunes.apple.com/us/tv-season/season-2-episode-41-scat-darn-catwoman/id935477397?i=935737654
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,76,"Season 2, Episode 42: Penguin Is A Girl'S Best Friend",2014,https://itunes.apple.com/us/tv-season/season-2-episode-42-penguin-is-a-girls-best-friend/id935477397?i=935737671
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,77,"Season 2, Episode 43: Penguin Sets A Trend",2014,https://itunes.apple.com/us/tv-season/season-2-episode-43-penguin-sets-a-trend/id935477397?i=935739022
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,78,"Season 2, Episode 44: Penguin'S Disastrous End",2014,https://itunes.apple.com/us/tv-season/season-2-episode-44-penguins-disastrous-end/id935477397?i=935738285
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,79,"Season 2, Episode 45: Batman'S Anniversary",2014,https://itunes.apple.com/us/tv-season/season-2-episode-45-batmans-anniversary/id935477397?i=935740637
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,80,"Season 2, Episode 46: A Riddling Controversy",2014,https://itunes.apple.com/us/tv-season/season-2-episode-46-a-riddling-controversy/id935477397?i=935739196
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,81,"Season 2, Episode 47: The Joker'S Last Laugh",2014,https://itunes.apple.com/us/tv-season/season-2-episode-47-the-jokers-last-laugh/id935477397?i=935740652
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,82,"Season 2, Episode 48: The Joker'S Epitaph",2014,https://itunes.apple.com/us/tv-season/season-2-episode-48-the-jokers-epitaph/id935477397?i=935740666
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,83,"Season 2, Episode 49: Catwoman Goes To College",2014,https://itunes.apple.com/us/tv-season/season-2-episode-49-catwoman-goes-to-college/id935477397?i=935744062
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,84,"Season 2, Episode 50: Batman Displays His Knowledge",2014,https://itunes.apple.com/us/tv-season/season-2-episode-50-batman-displays-his-knowledge/id935477397?i=935741048
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,85,"Season 2, Episode 51:  A Piece Of The Action",2014,https://itunes.apple.com/us/tv-season/season-2-episode-51-a-piece-of-the-action/id935477397?i=935744074
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,86,"Season 2, Episode 52: Batman'S Satisfaction",2014,https://itunes.apple.com/us/tv-season/season-2-episode-52-batmans-satisfaction/id935477397?i=935739450
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,87,"Season 2, Episode 53: King Tut'S Coup",2014,https://itunes.apple.com/us/tv-season/season-2-episode-53-king-tuts-coup/id935477397?i=935739537
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,88,"Season 2, Episode 54: Batman'S Waterloo",2014,https://itunes.apple.com/us/tv-season/season-2-episode-54-batmans-waterloo/id935477397?i=935739549
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,89,"Season 2, Episode 55: Black Widow Strikes Again",2014,https://itunes.apple.com/us/tv-season/season-2-episode-55-black-widow-strikes-again/id935477397?i=935742963
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,90,"Season 2, Episode 56: Caught In The Spider'S Den",2014,https://itunes.apple.com/us/tv-season/season-2-episode-56-caught-in-the-spiders-den/id935477397?i=935743653
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,91,"Season 2, Episode 57: Pop Goes The Joker",2014,https://itunes.apple.com/us/tv-season/season-2-episode-57-pop-goes-the-joker/id935477397?i=935743855
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,92,"Season 2, Episode 58: Flop Goes The Joker",2014,https://itunes.apple.com/us/tv-season/season-2-episode-58-flop-goes-the-joker/id935477397?i=935744086
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,93,"Season 2, Episode 59: Ice Spy",2014,https://itunes.apple.com/us/tv-season/season-2-episode-59-ice-spy/id935477397?i=935744090
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,94,"Season 2, Episode 60: The Duo Defy",2014,https://itunes.apple.com/us/tv-season/season-2-episode-60-the-duo-defy/id935477397?i=935743431
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,95,"Season 3, Episode 1: Enter Batgirl,Exit Penguin",2014,https://itunes.apple.com/us/tv-season/season-3-episode-1-enter-batgirl-exit-penguin/id935477397?i=935745238
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,96,"Season 3, Episode 2: Ring Around The Riddler",2014,https://itunes.apple.com/us/tv-season/season-3-episode-2-ring-around-the-riddler/id935477397?i=935742292
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,97,"Season 3, Episode 3: The Wail of The Siren",2014,https://itunes.apple.com/us/tv-season/season-3-episode-3-the-wail-of-the-siren/id935477397?i=935742293
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,98,"Season 3, Episode 4: The Sport of Penguins",2014,https://itunes.apple.com/us/tv-season/season-3-episode-4-the-sport-of-penguins/id935477397?i=935743547
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,99,"Season 3, Episode 5: A Horse of Another Color",2014,https://itunes.apple.com/us/tv-season/season-3-episode-5-a-horse-of-another-color/id935477397?i=935746091
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,100,"Season 3, Episode 6: The Unkindest Tut of All",2014,https://itunes.apple.com/us/tv-season/season-3-episode-6-the-unkindest-tut-of-all/id935477397?i=935744674
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,101,"Season 3, Episode 7: Louie, the Lilac",2014,https://itunes.apple.com/us/tv-season/season-3-episode-7-louie-the-lilac/id935477397?i=935745696
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,102,"Season 3, Episode 8: The Ogg and I",2014,https://itunes.apple.com/us/tv-season/season-3-episode-8-the-ogg-and-i/id935477397?i=935744683
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,103,"Season 3, Episode 9: How to Hatch a Dinosaur",2014,https://itunes.apple.com/us/tv-season/season-3-episode-9-how-to-hatch-a-dinosaur/id935477397?i=935744686
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,104,"Season 3, Episode 10: Surf'S Up! Joker'S Under!",2014,https://itunes.apple.com/us/tv-season/season-3-episode-10-surfs-up-jokers-under/id935477397?i=935745790
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,105,"Season 3, Episode 11: The Londinium Larcenies",2014,https://itunes.apple.com/us/tv-season/season-3-episode-11-the-londinium-larcenies/id935477397?i=935742485
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,106,"Season 3, Episode 12: The Foggiest Notion",2014,https://itunes.apple.com/us/tv-season/season-3-episode-12-the-foggiest-notion/id935477397?i=935749115
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,107,"Season 3, Episode 13: The Bloody Tower",2014,https://itunes.apple.com/us/tv-season/season-3-episode-13-the-bloody-tower/id935477397?i=935744777
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,108,"Season 3, Episode 14: Catwoman'S Dressed To Kill",2014,https://itunes.apple.com/us/tv-season/season-3-episode-14-catwomans-dressed-to-kill/id935477397?i=935742519
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,109,"Season 3, Episode 15: The Ogg Couple",2014,https://itunes.apple.com/us/tv-season/season-3-episode-15-the-ogg-couple/id935477397?i=935746979
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,110,"Season 3, Episode 16: The Funny Feline Felonies",2014,https://itunes.apple.com/us/tv-season/season-3-episode-16-the-funny-feline-felonies/id935477397?i=935747059
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,111,"Season 3, Episode 17: The Joke'S On Catwoman",2014,https://itunes.apple.com/us/tv-season/season-3-episode-17-the-jokes-on-catwoman/id935477397?i=935747066
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,112,"Season 3, Episode 18: Louie'S Lethal Lilac Time",2014,https://itunes.apple.com/us/tv-season/season-3-episode-18-louies-lethal-lilac-time/id935477397?i=935742566
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,113,"Season 3, Episode 19: Nora Clavicle And The Ladies' Crime Club",2014,https://itunes.apple.com/us/tv-season/season-3-episode-19-nora-clavicle-and-the-ladies-crime-club/id935477397?i=935747084
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,114,"Season 3, Episode 20: Penguin'S Clean Sweep",2014,https://itunes.apple.com/us/tv-season/season-3-episode-20-penguins-clean-sweep/id935477397?i=935747855
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,115,"Season 3, Episode 21: The Great Escape",2014,https://itunes.apple.com/us/tv-season/season-3-episode-21-the-great-escape/id935477397?i=935742603
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,116,"Season 3, Episode 22: The Great Train Robbery",2014,https://itunes.apple.com/us/tv-season/season-3-episode-22-the-great-train-robbery/id935477397?i=935750113
"Star Trek: Deep Space Nine, Season 1",Comedy,Batman: The Complete Series,117,"Season 3, Episode 23: I'Ll Be A Mummy'S Uncle",2014,https://itunes.apple.com/us/tv-season/season-3-episode-23-ill-be-a-mummys-uncle/id935477397?i=935753734
