Life Is Beautiful (Subtitled),2016,Thriller,"[""Nikolaj Lie Kaas"", ""Fares Fares"", ""Pål Sverre Hagen"", ""Amanda Collin""]","[""Louise Vesth""]","[""Hans Petter Moland""]"
All About My Mother,1998,Comedy,"[""Roberto Benigni"", ""Nicoletta Braschi"", ""Giorgio Cantarini"", ""Giustino Durano""]","[""Elda Ferri"", ""Gianluigi Braschi""]",[]
No,1999,Drama,"[""Marisa Peredes"", ""Penelope Cruz"", ""Candela Pena"", ""Cecilia Roth"", ""Rosa Maria Sarda"", ""Antonia San Juan""]","[""Claude Berri""]","[""Pedro Almodóvar""]"
Victoria,2012,Drama,"[""Gael García Bernal"", ""Alfredo Castro"", ""Antonia Zegers"", ""MARCIAL TAGLE""]",[],"[""Pablo Larrain""]"
Force Majeure,2015,Thriller,"[""Laia Costa"", ""Eike Frederick Schulz""]",[],"[""Sebastian Schipper""]"
Amour,2014,Drama,"[""Johannes Bah Kuhnke"", ""Lisa Loven Kongsli"", ""Clara Wettergren"", ""Vincent Wettergren"", ""Kristofer Hivju"", ""Fanni Metelius""]","[""Erik Hemmendorff"", ""Marie Kjellson"", ""Philippe Bober""]","[""Ruben Östlund""]"
Son of Saul,2012,Drama,"[""Jean-Louis Trintignant"", ""Emanuelle Riva"", ""Isabelle Huppert"", ""Alexandre Tharaud"", ""William Shimell"", ""Ramón Agirre"", ""Rita Blanco"", ""Carole Franck"", ""Dinara Droukarova"", ""Laurent Capelluto"", ""Jean-Michel Monroc"", """", """", """"]","[""Margaret Menegoz"", ""Stefan Arndt"", ""Veit Heiduschka"", ""Michael Katz""]","[""Michael Haneke""]"
Raw,2015,Foreign,"[""Géza Röhrig"", ""Levente Molnár"", ""Urs Rechn""]",[],"[""László Nemes""]"
A Cat In Paris,2017,Foreign,"[""Garance Marillier"", ""Ella Rumpf"", ""Rabah Nait Oufella"", ""Laurent Lucas"", ""Joana Preiss"", ""Bouli Lanners"", ""Marion Vernoux""]","[""Jean Des Forets"", ""Julie Gayet"", ""Nadia Turincev""]","[""Julia Ducournau""]"
Dragon Blade,2012,Kids & Family,"[""Marcia Gay Harden"", ""Anjelica Huston"", ""Matthew Modine""]",[],"[""Jean-Loup Felicioli"", ""Alain Gagnol""]"
Ran (1985),2015,Action & Adventure,"[""Jackie Chan"", ""John Cusack"", ""Sharni Vinson"", ""Adrien Brody""]","[""Jackie Chan"", ""Susanna Tsang""]","[""李吉漢""]"
Labyrinth of Lies,1985,Action & Adventure,"[""Tatsuya Nakadai"", ""Akira Terao"", ""Jinpachi Nezu"", ""Daisuke Ryu"", ""Mieko Harada"", ""Hitoshi Ueki""]","[""Masato Hara"", ""Serge Silberman""]","[""Akira Kurosawa""]"
I Am Love (2010),2015,Drama,"[""Alexander Fehling"", ""André Szymanski"", ""Friederike Becht"", ""Johannes Krisch"", ""Hansi Jochmann"", ""Johann von Bülow"", ""Robert Hunger-Bühler"", ""Lukas Miko"", ""Gert Voss""]","[""Uli Putz"", ""Sabine Lamby"", ""Jakob Claussen""]","[""Giulio Ricciarelli""]"
The Broken Circle Breakdown,2010,Drama,"[""Tilda Swinton"", ""Flavio Parenti"", ""Edoardo Gabbriellini""]","[""Luca Guadagnino"", ""Francesco Melzi D'eril"", ""Marco Morabito"", ""Tilda Swinton"", ""Alessandro Usai"", ""Massimiliano Violante""]","[""Luca Guadagnino""]"
Volver,2013,Foreign,"[""Johan Heldenbergh"", ""Veerle Baetens"", ""Nell Cattrysse""]",[],"[""Felix van Groeningen""]"
The Wind That Shakes the Barley,2006,Comedy,"[""Penelope Cruz"", ""Carmen Maura"", ""Lola Dueñas"", ""Blanca Portillo"", ""Yohana Cobo"", ""Chus Lampreave""]","[""Esther Garcia""]","[""Pedro Almodóvar""]"
Embrace of the Serpent,2007,Drama,"[""Cillian Murphy"", ""Liam Cunningham"", ""Padraic Delaney"", ""Orla Fitzgerald"", ""Mary Riordan"", ""Mary Murphy"", ""Fiona Lawton"", ""Roger Allam""]","[""Rebecca O'Brien""]","[""Ken Loach""]"
Lore,2016,Action & Adventure,"[""Jan Bijvoet"", ""Brionne Davis"", ""Antonio Bolívar Salvador"", ""Nilbio Torres""]","[""Christina Gallego""]","[""Ciro Guerra""]"
Master of the Universe,2013,Foreign,"[""Saskia Rosendahl"", ""Kai Malina"", ""Nele Trebs"", ""Ursina Lardi"", ""Hans-Jochen Wagner"", ""Mika Seidel""]","[""Karsten Stöter"", ""Liz Watts"", ""Paul Welsh"", ""Benny Drechsel""]","[""Cate Shortland""]"
Delicatessen,2013,Documentary,"[""Rainer Voss""]",[],"[""Marc Bauder""]"
War of the Arrows,1992,Comedy,"[""Dominique Pinon"", ""Marie-Laure Dougnac"", ""Jean-Claude Dreyfus"", ""Karin Viard"", ""Rufus"", ""Ticky Holgado"", ""Anne-Marie Pisani"", ""Howard Vernon"", ""Jean-François Perrier""]","[""Claudie Ossard""]","[""Jean-Pierre Jeunet"", ""Marc Caro""]"
Monsieur Lazhar,2011,Action & Adventure,"[""Hae-il Park"", ""Seung-yong Ryoo"", ""Moon Chae-Won""]","[""Won-seok Jang"", ""Sung-hwan Kim""]","[""Han-min Kim""]"
Dragon,2012,Foreign,"[""Fellag"", ""Sophie Nélisse"", ""Émilien Néron"", ""Danielle Proulx""]","[""Luc Déry"", ""Kim McCraw""]","[""Philippe Falardeau""]"
Neruda,2012,Action & Adventure,"[""甄子丹"", ""金城武"", ""汤唯"", ""Jimmy Wang Yu""]","[""陳可辛"", ""Jojo Hui Yuet-chun""]","[""陳可辛""]"
Irreversible,2016,Drama,"[""Gael García Bernal"", ""Luis Gnecco"", ""Mercedes Morán""]","[""Juan de Dios Larraín""]","[""Pablo Larrain""]"
The Flowers of War,2003,Drama,"[""Monica Bellucci"", ""Vincent Cassel"", ""Albert Dupontel""]","[""Christophe Rossignon"", ""Richard Grandpierre""]","[""Gaspar Noé""]"
Phoenix,2012,Drama,"[""Christian Bale"", ""Ni Ni""]","[""Zhang Weiping""]","[""Zhang Yimou""]"
The Wailing,2015,Thriller,"[""Nina Hoss"", ""Ronald Zehrfeld"", ""Nina Kunzendorf""]","[""Florian Koerner von Gustorf"", ""Michael Weber""]","[""Christian Petzold""]"
House of Flying Daggers,2016,Horror,"[""Jeong-min Hwang"", ""Do Won Kwak""]",[],"[""Hong-jin Na""]"
Seven Samurai,2004,Action & Adventure,"[""Ziyi Zhang"", ""金城武"", ""劉德華""]","[""江志強"", ""Zhang Yimou""]","[""Yimou Zhang""]"
Cinema Paradiso,1954,Action & Adventure,"[""Toshiro Mifune"", ""Takashi Shimura"", ""Keiko Tsushima"", ""Kamatari Fujiwara"", ""Daisuke Kato""]","[""Shojiro Motoki""]","[""Akira Kurosawa""]"
"Kumiko, The Treasure Hunter",1990,Romance,"[""Jacques Perrin"", ""Philippe Noiret"", ""Antonella Attili"", ""Enzo Cannavale"", ""Isa Danieli"", ""Leopoldo Trieste"", ""Marco Leonardi"", ""Pupella Maggio"", ""Agnese Nano"", ""Salvatore Cascio""]","[""Franco Cristaldi"", ""Giovanna Romagnoli""]","[""Giuseppe Tornatore""]"
Das Boot (The Director's Cut),2015,Drama,"[""Rinko Kikuchi""]",[],"[""David Zellner""]"
Free Fall,1997,Drama,"[""Jürgen Prochnow"", ""Herbert Grönemeyer"", ""Klaus Wennemann""]","[""Günter Rohrbach""]","[""Wolfgang Petersen""]"
Mozart's Sister,2014,Drama,"[""Katharina Schüttler"", ""Attila Borlan"", ""Max Riemelt"", ""Hanno Koffler""]","[""Stefanie Grosse"", ""Christoph Holthof"", ""Daniel Reich""]","[""Stephan Lacant""]"
Under the Same Moon (La Misma Luna),2011,Drama,"[""Marie Féret"", ""Marc Barbé"", ""Delphine Chuillot"", ""David Moreau"", ""Clovis Fouin"", ""Lisa Féret""]",[],"[""René Féret""]"
Gloria,2008,Drama,"[""Adrian Alonso"", ""Kate Del Castillo"", ""Eugenio Derbez"", ""Maya Zapata"", ""Carmen Salinas"", ""Maria Rojo"", ""Mario Almada"", ""America Ferrera""]","[""Gerardo Barrera"", ""Norman Dreyfuss"", ""Ram Bergman"", ""Patricia Riggen""]","[""Patricia Riggen""]"
Elite Squad,2014,Drama,"[""Paulina Garcia"", ""Sergio Hernández"", ""Diego Fontecilla"", ""Fabiola Zamora""]","[""Juan de Dios Larraín"", ""Sebastián Lelio"", ""Pablo Larrain""]","[""Sebastián Lelio""]"
The Motorcycle Diaries,2008,Action & Adventure,"[""Wagner Moura"", ""André Ramiro"", ""Caio Junqueira"", ""Milhem Cortaz"", ""Fernanda Machado"", ""Maria Ribeiro""]","[""Marcos Prado""]","[""José Padilha""]"
Trollhunter,2004,Drama,"[""Gael García Bernal"", ""Rodrigo De la Serna"", ""Mía Maestro""]","[""Michael Nozik"", ""Edgard Tenembaum"", ""Karen Tenkhoff""]","[""Walter Salles""]"
Jet Li's Fearless,2011,Horror,"[""Hans Morten Hansen"", ""Otto Jespersen"", ""Johanna Morck"", ""Tomas Alf Larsen""]","[""Sveinung Golimo"", ""John M. Jacobsen""]","[""André Øvredal""]"
Mustang,2006,Action & Adventure,"[""Jet Li"", ""Nakamura Shidou"", ""Sun Li"", ""Dong Yong"", ""Collin Chou"", ""Harada Masato""]","[""Jet Li"", ""Ronny Yu"", ""江志強"", ""Yang Buting""]","[""Ronny Yu""]"
Narco Cultura,2016,Drama,"[""Doga Zeynep Doguslu"", ""Elit İşcan"", ""Günes Sensoy""]","[""Charles Gillibert""]","[""Deniz Gamze Ergüven""]"
The Suspect,2013,Documentary,"[""Edgar Quintero"", ""Richi Soto""]",[],"[""Shaul Schwarz""]"
Hannah Arendt,2014,Action & Adventure,"[""Gong Yoo"", ""Hee-soon Park"", ""Jo Seong-Ha"", ""Yoo Da-In"", ""Kim Seong-Gyoon"", ""Jo Jae-Yoon""]","[""You Jeong-hun"", ""Lee Hyun-Myung""]","[""Won Shin-Yeon""]"
The Hidden Fortress,2013,Drama,"[""Janet McTeer"", ""Ulrich Noethen"", ""Barbara Sukowa""]",[],"[""Margarethe von Trotta""]"
À l'aventure,1958,Action & Adventure,"[""Toshiro Mifune"", ""Minoru Chiaki"", ""Kamatari Fujiwara"", ""Susumu Fujita"", ""Misa Uehara""]","[""Akira Kurosawa"", ""Sanezumi Fujimoto"", ""Ryuzo Kikushima""]","[""Akira Kurosawa""]"
The Girl with the Dragon Tattoo: Extended Edition,2009,Drama,"[""Carole Brana"", ""Arnaud Binard"", ""Nadia Chibani"", ""Lise Bellynck"", ""Estelle Galarme"", ""Jocelyn Quivrin"", ""Etienne Chicot""]","[""Frederic Niedermayer""]","[""Jean-Claude Brisseau""]"
The Look of Silence,2009,Thriller,"[""Michael Nyqvist"", ""Noomi Rapace"", ""Lena Endre"", ""Peter Andersson"", ""Michalis Koutsogiannakis""]","[""Sören Staermose""]","[""Niels Arden Oplev"", ""Daniel Alfredson""]"
Julieta,2015,Documentary,"[""Adi Rukun""]",[],"[""Joshua Oppenheimer""]"
Tell No One,2016,Foreign,"[""Adriana Ugarte"", ""Emma Suárez"", ""Michelle Jenner"", ""Rossy De Palma"", ""Inma Cuesta""]",[],"[""Pedro Almodóvar""]"
Mood Indigo,2008,Thriller,"[""François Cluzet"", ""Marie-Josée Croze"", ""André Dussollier"", ""Kristin Scott Thomas"", ""Francois Berleand"", ""Nathalie Baye"", ""Jean Rochefort"", ""Marina Hands""]","[""Alain Attal""]","[""Guillaume Canet""]"
Breathless,2014,Romance,"[""Audrey Tautou"", ""Romain Duris"", ""Gad Elmaleh"", ""Omar Sy"", ""Aïssa Maïga"", ""Charlotte Le Bon""]",[],"[""Michel Gondry""]"
Mesrine: Killer Instinct,1960,Drama,"[""Jean Seberg"", ""Jean-Paul Belmondo"", ""Daniel Boulanger"", ""Henri-Jacques Huet"", ""Roger Hanin""]","[""Georges de Beauregard""]","[""Jean-Luc Godard""]"
Monsoon Wedding,2010,Thriller,"[""Vincent Cassel"", ""Cécile De France"", ""Gérard Depardieu"", ""Roy Dupuis"", ""Gilles Lellouche"", ""Elena Anaya"", ""Michel Duchaussoy""]","[""Thomas Langmann""]","[""Jean-François Richet""]"
Toni Erdmann,2002,Comedy,"[""Naseeruddin Shah"", ""Lillete Dubey"", ""Shefali Shetty"", ""Vijay Raaz"", ""Tilotama Shome"", ""Vasundhara Das"", ""Kulbhushan Kharbanda""]","[""Caroline Baron"", ""Mira Nair""]","[""Mira Nair""]"
More Than Honey,2016,Foreign,"[""Peter Simonischek"", ""Sandra Huller"", ""Lucy Russell"", ""Vlad Ivanov""]","[""Maren Ade"", ""Janine Jackowski"", ""Jonas Dornbach"", ""Michel Merkt""]","[""Maren Ade""]"
A Prophet (Un prophète),2013,Documentary,"[""Fred Jaggi"", ""John Miller"", ""Heidrun Singer"", ""Professor Randolf Menzel"", ""Fred Terry"", ""Lianne Singer""]","[""Markus Imhoof"", ""Pierre-Alain Meier"", ""Thomas Kufus"", ""Helmut Grasser""]","[""Markus Imhoof""]"
Talk to Her,2009,Drama,"[""Tahar Rahim"", ""Niels Arestrup"", ""Adel Bencherif"", ""Hichem Yacoubi"", ""Reda Kateb"", ""Gilles Cohen"", ""Alaa Oumouzoune""]","[""Martine Cassinelli"", ""Pascal Caucheteux"", ""Marco Cherqui"", ""Alix Raynaud""]","[""Jacques Audiard""]"
Black Book,2002,Drama,"[""Geraldine Chaplin"", ""Javier Cámara"", ""Leonor Watling"", ""Dario Grandinetti"", ""Rosario Flores""]","[""Agustín Almodóvar""]","[""Pedro Almodóvar""]"
Bride Flight,2007,Thriller,"[""Carice van Houten"", ""Sebastian Koch"", ""Thom Hoffman"", ""Halina Reijn""]","[""Jens Meurer"", ""Jeroen Beker"", ""Jos van der Linden"", ""Frans van Gestel"", ""San Fu Maltha"", ""Teun Hilte""]","[""Paul Verhoeven""]"
Mesrine: Public Enemy #1,2011,Romance,"[""Karina Smulders"", ""Waldemar Torenstra"", ""Anna Drijver"", ""Elis Schaap"", ""Rutger Hauer"", ""Pleuni Touw""]","[""Anton Smit"", ""Hanneke Niens""]","[""Ben Sombogaart""]"
The Seventh Seal,2012,Thriller,"[""Vincent Cassel"", ""Ludivine Sagnier"", ""Mathieu Amalric"", ""Samuel Le Bihan"", ""Gérard Lanvin"", ""Olivier Gourmet"", ""Michel Duchaussoy""]","[""Thomas Langmann""]","[""Jean-François Richet""]"
Renoir,1957,Drama,"[""Max von Sydow"", ""Inga Landgre"", ""Gunnar Björnstrand"", ""Nils Poppe"", ""Bibi Andersson""]",[],"[""Ingmar Bergman""]"
Capital,2013,Foreign,"[""Michel Bouquet"", ""Vincent Rottiers"", ""Christa Théret""]",[],"[""Gilles Bourdos""]"
Hounds of Love,2013,Thriller,"[""Gad Elmaleh"", ""Gabriel Bryne"", ""Natacha Régnier"", ""Céline Sallette"", ""Liya Kebede"", ""Hippolyte Girardot"", ""Daniel Mesguich"", ""Olga Grumberg""]","[""Michèle Ray-Gavras""]","[""Costa-Gavras""]"
Omar,2017,Horror,"[""Emma Booth"", ""Ashleigh Cummings"", ""Stephen Curry""]","[""Melissa Kelly""]","[""Ben Young""]"
The Lure,2014,Foreign,"[""Adam Bakri"", ""Leem Lubany"", ""Waleed F. Zuaiter"", ""Samer Bisharat"", ""Eyad Hourani""]","[""Waleed F. Zuaiter"", ""Hany Abu-Assad"", ""David Gerson""]","[""Hany Abu-Assad""]"
Incendies,2017,Foreign,"[""Marta Mazurek"", ""Michalina Olszańska"", ""Kinga Preis"", ""Andrzej Konopka"", ""Jakub Gierszal"", ""Zygmunt Malanowicz"", ""Magdalena Cielecka"", ""Katarzyna Herman"", ""Marcin Kowalczyk"", """"]",[],"[""Agnieszka Smoczyńska""]"
Tomorrow,2011,Drama,"[""Lubna Azabal"", ""Mélissa Désormeaux-Poulin"", ""Maxim Gaudette"", ""Rémy Girard""]","[""Luc Déry"", ""Kim McCraw""]","[""Denis Villeneuve""]"
Theeb,2017,Documentary,"[""Mélanie Laurent"", ""Cyril Dion"", ""Tony Barnosky"", ""Olivier De Schutter"", ""Jan Gehl"", ""Liz Hadly"", ""Charles Hervé-Gruyer"", ""Perrine Hervé-Gruyer"", ""Rob Hopkins"", ""Bernard Lietaer"", """", """", """", """", """", """", """", """", """", """"]","[""Bruno Levy""]","[""Mélanie Laurent"", ""Cyril Dion""]"
Yojimbo,2015,Action & Adventure,"[""Jacir Eid Al-Hwietat"", ""Hussein Salameh Al-Sweilhiyeen"", ""Hassan Mutlag Al-Maraiyeh"", ""Jack Fox""]","[""Bassel Ghandour"", ""Rupert Lloyd""]","[""Naji Abu Nowar""]"
Pusher,1961,Action & Adventure,"[""Toshiro Mifune"", ""Tatsuya Nakadai"", ""Yoko Tsukasa"", ""Isuzu Yamada"", ""Daisuke Kato""]","[""Ryuzo Kikushima"", ""Tomoyuki Tanaka""]","[""Akira Kurosawa""]"
The Connection,2012,Thriller,"[""Richard Coyle"", ""Agyness Deyn"", ""Bronson Webb"", ""Zlatko Buric""]","[""Nicolas Winding Refn"", ""Allan Niblo"", ""James Richardson"", ""Nigel Williams"", ""Paul Steadman""]","[""Luis Prieto""]"
Bad Education,2015,Thriller,"[""Jean Dujardin"", ""Gilles Lellouche"", ""Céline Sallette"", ""Mélanie Doutey""]","[""Alain Goldman""]","[""Cédric Jimenez""]"
Hitler's Children,2004,Drama,"[""Gael García Bernal"", ""Fele Martínez"", ""Daniel Gimenez Cacho""]","[""Pedro Almodóvar""]","[""Pedro Almodóvar""]"
The Secret In Their Eyes,2012,Documentary,"[""Bettina Goering"", ""Katrin Himmler""]",[],"[""Chanoch Ze'evi""]"
Leviathan,2009,Drama,"[""Ricardo Darin"", ""Soledad Villamil"", ""Pablo Rago""]","[""Juan Jose Campanella"", ""Mariela Besuievski""]","[""Juan Jose Campanella""]"
The Silence,2014,Drama,"[""Elena Lyadova"", ""Alexey Serebryakov"", ""Vladimir Vdovichenkov"", ""Roman Madyanov"", ""Aleksey Rozin"", ""Kristina Pakarina"", ""Anna Ukolova"", ""Sergey Pokhodaev"", ""Alim Bidnenko"", ""Lesya Kudryashova""]","[""Aleksandr Rodnyansky""]","[""Andrey Zvyagintsev""]"
Once Upon a Time in Anatolia,2013,Foreign,"[""Ulrich Thomsen"", ""Wotan Wilke Möhring"", ""Burghart Klaussner"", ""Sebastian Blomberg"", ""Claudia Michelsen""]","[""Jörg Schulze"", ""Frank Evers"", ""Florian Schneider"", ""Maren Lüthje""]","[""Baran bo Odar""]"
I Saw the Devil,2012,Foreign,"[""Muhammet Uzuner"", ""Yılmaz Erdoğan""]",[],"[""Nuri Bilge Ceylan""]"
North Face,2011,Horror,"[""Byung-Hun Lee"", ""Choi Min-sik""]","[""Hyun-woo Kim""]","[""Jee-Woon Kim""]"
The Woman in the Fifth,2010,Action & Adventure,"[""Benno Fürmann"", ""Florian Lukas"", ""Johanna Wokalek"", ""Georg Friedrich"", ""Simon Schwarz"", ""Ulrich Tukur""]","[""Boris Schoenfelder"", ""Danny Krausz"", ""Rudolf Santschi"", ""Benjamin Herrmann""]","[""Philipp Stölzl""]"
Black Lightning (2009),2012,Thriller,"[""Ethan Hawke"", ""Kristin Scott Thomas""]",[],"[""Pawel Pawlikowski""]"
Hunger (2008),2009,Action & Adventure,"[""Grigoriy Dobrygin"", ""Ekaterina Vilkova"", ""Victor Verzhbitsky"", ""Valery Zolotukhin"", ""Ekaterina Vasilieva"", ""Juozas Budraytis""]","[""Timur Bekmambetov"", ""Iva Stromilova""]","[""Alexander Voitinsky"", ""Dmitry Kiselev""]"
A Room with a View,2008,Drama,"[""Michael Fassbender"", ""Liam Cunningham"", ""Stuart Graham""]","[""Laura Hastings-Smith"", ""Robin Gutch""]","[""Steve McQueen""]"
Paris (2008),1986,Drama,"[""Maggie Smith"", ""Helena Bonham Carter"", ""Denholm Elliott"", ""Julian Sands"", ""Daniel Day-Lewis"", ""Simon Callow"", ""Judi Dench"", ""Rupert Graves"", ""Patrick Godfrey""]","[""Ismail Merchant""]","[""James Ivory""]"
Rashomon,2008,Drama,"[""Juliette Binoche"", ""Romain Duris"", ""Fabrice Luchini"", ""Albert Dupontel"", ""François Cluzet"", ""Karin Viard""]","[""Bruno Levy""]","[""Cédric Klapisch""]"
CERN,1950,Classics,"[""Toshiro Mifune"", ""Machiko Kyo"", ""Masayuki Mori"", ""Takashi Shimura"", ""Minoru Chiaki""]","[""Jingo Minoura""]","[""Akira Kurosawa""]"
Elena,2016,Documentary,"[""Luca Bottura"", ""Beniamino Di Girolamo"", ""Tatuso Kawamoto"", ""Yves Schutz"", ""Pauline Gagnon""]","[""Nikolaus Geyrhalter"", ""Michael Kitzberger"", ""Wolfgang Widerhofer""]","[""Nikolaus Geyrhalter""]"
Le Havre,2012,Thriller,"[""Elena Liadova"", ""Nadejda Markina"", ""Andrei Smirnov""]",[],"[""Andreï Zviaguintsev""]"
Persepolis,2011,Comedy,"[""André Wilms"", ""Kati Outinen"", ""Jean-Pierre Darroussin"", ""Blondin Miguel"", ""Elina Salo""]",[],"[""Aki Kaurismäki""]"
The Second Mother,2007,Foreign,"[""Simon Abkarian"", ""Danielle Darrieux"", ""Catherine Deneuve"", ""Chiara Mastroianni"", ""Gabrielle Lopes""]","[""Xavier Rigault"", ""Marc-Antoine Robert""]","[""Vincent Paronnaud"", ""Marjane Satrapi""]"
Havana Motor Club,2015,Comedy,"[""Regina Case"", ""Michel Joelsas"", ""Camila Márdila"", ""Karine Teles"", ""Lourenço Mutarelli""]","[""Anna Muylaert"", ""Fabiano Gullane"", ""Caio Gullane"", ""Debora Ivanov""]","[""Anna Muylaert""]"
Mommy,2016,Documentary,"[""Armando Lorenzo Munnet"", ""Reynaldo López García"", ""Reinaldo López Fernández"", ""Eduardo Hernandez"", ""Carlos Alvarez"", ""Jose Antonio Madera"", ""Milton Díaz Cánter""]","[""Bent-Jorgen Perlmutt"", ""Zelmira Gainza"", ""Magnus Andersson""]","[""Bent-Jorgen Perlmutt""]"
Wadjda,2015,Drama,"[""Anne Dorval"", ""Antoine Olivier Pilon"", ""Suzanne Clément""]","[""Nancy Grant"", ""Xavier Dolan""]","[""Xavier Dolan""]"
Kung Fu Killer,2013,Foreign,"[""Reem Abdullah"", ""Waad Mohammed"", ""Abdullrahman AlGohani"", ""Ahd"", ""Sultan Al Assaf""]","[""Gerhard Meixner"", ""Roman Paul""]","[""Haifaa Al-Mansour""]"
The Salesman,2015,Action & Adventure,"[""甄子丹"", ""杨采妮"", ""樊少皇"", ""Baoqiang Wang""]","[""Catherine Hun"", ""Nga-Bok Lei"", ""宋宁"", ""Alex Tong""]","[""Teddy Chan""]"
Queen to Play,2016,Drama,"[""Shahab Hosseini"", ""Taraneh Alidoosti"", ""Babak Karimi"", ""Mina Sadati""]",[],"[""Asghar Farhadi""]"
Sleepless Night,2011,Drama,"[""Kevin Kline"", ""Sandrine Bonnaire"", ""Jennifer Beals"", ""Dominic Gould"", ""Francis Renaud""]","[""Dominique Besnehard"", ""Michel Feller"", ""Jean-Philippe Laroche""]","[""Caroline Bottaro""]"
Contempt (Le mépris),2011,Thriller,"[""Tomer Sisley"", ""JoeyStarr"", ""Julien Boisselier""]",[],"[""Frédéric Jardin""]"
A Five Star Life,1963,Drama,"[""Brigitte Bardot"", ""Michel Piccoli"", ""Jack Palance"", ""Giorgia Moll"", ""Fritz Lang""]","[""Georges de Beauregard"", ""Carlo Ponti"", ""Joseph E. Levine""]","[""Jean-Luc Godard""]"
Where Angels Fear to Tread,2014,Romance,"[""Margherita Buy"", ""Stefano Accorsi"", ""Fabrizia Sacchi"", ""Alessia Barela"", ""Lesley Manville"", ""Gianmarco Tognazzi"", ""Carolina Signore""]","[""Donatella Botti""]","[""Maria Sole Tognazzi""]"
Outrage: Way of the Yakuza,2006,Drama,"[""Rupert Graves"", ""Helen Mirren"", ""Helena Bonham Carter"", ""Barbara Jefford"", ""Judy Davis"", ""Giovanni Guidelli""]",[],"[""Charles Sturridge""]"
The Wall,2011,Action & Adventure,"[""Takeshi 'Beat' Kitano"", ""Kippei Shiina""]","[""Masayuki Mori"", ""Takio Yoshida""]","[""Takeshi Kitano""]"
The Last Mistress,2013,Sci-Fi & Fantasy,"[""Martina Gedeck"", ""Ulrike Beimpold"", ""Wolfgang Maria Bauer""]","[""Bruno Wagner"", ""Antonin Svoboda"", ""Martin Gschlacht"", ""Wasiliki Bleser""]","[""Julian Roman Pölsler""]"
Ong Bak 3: The Final Battle,2007,Romance,"[""Asia Argento"", ""Fu'ad Ait Aattou"", ""Roxane Mesquida""]","[""Jean-Francois Lepetit""]","[""Catherine Breillat""]"
Rare Exports: A Christmas Tale,2011,Action & Adventure,"[""Tony Jaa"", ""Dan Chupong""]","[""Tony Jaa"", ""Somsak Techaratanaprasert""]","[""Tony Jaa"", ""Panna Rittikrai""]"
Beauty Factory,2010,Action & Adventure,"[""Onni Tommila"", ""Jorma Tommila"", ""Ilmari Jarvenpaa"", ""Per Christian Ellefsen""]","[""Petri Jokiranta"", ""Knut Skoglund""]","[""Jalmari Helander""]"
The Protector 2,2013,Documentary,"[""Lidymar Jonaitis"", ""Barbara Sanchez"", ""Claudia Suarez"", ""Chiqui Montiel"", ""Vanessa Peretti""]","[""Zachary Kerschberg"", ""Patrick Pineda"", ""Victor Pineda""]","[""Zachary Kerschberg"", ""Patrick Pineda""]"
The 400 Blows,2014,Action & Adventure,"[""Tony Jaa"", ""RZA"", ""Ratha Phongam"", ""Marrese Crump"", ""Phetthai Vongkumlao""]","[""Prachya Pinkaew"", ""Panna Rittikrai"", ""Sukanya Vongsthapat""]","[""Prachya Pinkaew""]"
Broken Embraces,1959,Drama,"[""Jean-Pierre Léaud"", ""Claire Maurier"", ""Monsieur Doinel"", ""Guy Decomble"", ""Patrick Auffay""]","[""Georges Charlot""]","[""Francois Truffaut""]"
Möbius (Subtitled),2009,Drama,"[""Penelope Cruz"", ""Lluís Homar"", ""Blanca Portillo"", ""José Luis Gómez"", ""Ruben Ochandiano"", ""Tamar Novas"", ""Lola Dueñas"", ""Angela Molina"", ""Chus Lampreave"", ""Kiti Manver"", ""Mariola Fuentes"", ""Carmen Machi"", """", """", """", """", """", """", """", """", """", """", """", """"]","[""Esther Garcia"", ""Agustín Almodóvar""]","[""Pedro Almodóvar""]"
The Act of Killing (Theatrical Cut),2014,Foreign,"[""Jean Dujardin"", ""Tim Roth"", ""Cécile De France"", ""Wendell Pierce"", ""Brad Leland"", ""Branka Katic""]","[""Christopher Cervoni"", ""Eric Juhérian"", ""Mathias Rubin""]","[""Eric Rochant""]"
Legend of the Fist: The Return of Chen Zhen,2013,Documentary,"[""Haji Anif""]",[],"[""Joshua Oppenheimer""]"
"Two Days, One Night",2010,Action & Adventure,"[""甄子丹"", ""舒淇"", ""黃耀明""]","[""Gordan Chan""]","[""Andrew Lau""]"
Three Colors: Blue,2014,Foreign,"[""Marion Cotillard"", ""Fabrizio Rongione"", ""Olivier Gourmet"", ""Catherine Salée""]","[""Jean-Pierre Dardenne"", ""Luc Dardenne"", ""Denis Freyd""]","[""Jean-Pierre Dardenne"", ""Luc Dardenne""]"
Max Manus: Man of War,1993,Drama,"[""Juliette Binoche"", ""Benoit Regent"", ""Florence Pernel"", ""Charlotte Very"", ""Helene Vincent"", ""Phillippe Volter"", ""Claude Duneton"", ""Hugues Quester"", ""Emmanuelle Riva"", ""Florence Vignon""]","[""Marin Karmitz""]","[""Krzysztof Kieslowski""]"
Happy People: A Year in the Taiga,2010,Thriller,"[""Aksel Hennie"", ""Agnes Kittelsen"", ""Nicolai Cleve Broch"", ""Ken Duken"", ""Christian Rubeck""]","[""John M. Jacobsen"", ""Sveinung Golimo""]","[""Joachim Rønning"", ""Espen Sandberg""]"
