"",Average Rating: 4.1/10,2016,"{""itunes""=>[""1163905760""]}",Comedy,"[""Billy Bob Thornton"", ""Christina Hendricks"", ""Kathy Bates"", ""Tony Cox""]","[""Geyer Kosinski"", ""Andrew Gunn""]","[""Mark Waters""]"
"",,2009,"{""itunes""=>[""332138231""]}",Kids & Family,"[""Frank Welker"", ""Jeff Bennett"", ""Jim Cummings"", ""E.G. Daily"", ""Grey DeLisle"", ""Rino Romano""]","[""David Wilcox""]","[""Scott Heming"", ""Cathy Malkasian"", ""Jeff McGrath""]"
"",Average Rating: 5.4/10,2016,"{""itunes""=>[""1167553921""]}",Comedy,"[""Kimberly Elise"", ""Danny Glover"", ""John Michael Higgins"", ""Romany Malco"", ""Mo'Nique"", ""J.B. Smoove"", ""Gabrielle Union""]","[""Will Packer""]","[""David E. Talbert""]"
"",,2011,"{""itunes""=>[""468564697""]}",Kids & Family,"[""Kyle Massey"", ""Munro Chambers"", ""Kim Rhodes"", ""Robert Picardo"", ""John O'Hurley"", ""Curtis Armstrong"", ""Tom Arnold"", ""John Cleese""]","[""Jeff Freilich""]","[""John Putch""]"
"",,2010,"{""itunes""=>[""395579435""]}",Kids & Family,"[""Kaitlyn Maher"", ""Madison Pettis"", ""Mitchel Musso"", ""Diedrich Bader"", ""Jason Connery"", ""Michael Deyermond"", ""Josh Flitter"", ""Zachary Gordon"", ""Richard Kind"", ""Christopher Massey"", ""Richard Riehle"", ""Patrika Darbo"", """", """", """", """", """", """", """", """"]","[""Robert Vince"", ""Monica Goldstein"", ""Anna McRoberts""]","[""Robert Vince""]"
"",,2012,"{""itunes""=>[""560639393""]}",Kids & Family,"[""Tom Kenny"", ""Bill Fagerbakke"", ""Rodger Bumpass"", ""Clancy Brown"", ""Carolyn Lawrence"", ""Lawrence Mr.""]","[""Stephen Hillenburg"", ""Paul Tibbitt""]",[]
"",,2009,"{""itunes""=>[""476507323""]}",Kids & Family,"[""Caitlin Sanchez"", ""Regan Mizrahi"", ""Matthew Gumley"", ""Jean Carlos Celi"", ""Harry Chase"", ""Chris Gifford"", ""Lenique Vincent"", ""Marc Weiner"", ""Maya Barrera""]","[""Valerie Walsh Valdes""]","[""George Chialtas"", ""Allan Jacobsen"", ""Henry Lenardin-Madden""]"
"",,2012,"{""itunes""=>[""495001332""]}",Kids & Family,"[""Fatima Ptacek"", ""Regan Mizrahi"", ""Marc Weiner"", ""Yael Goldberg"", ""Skai Jackson"", ""Alexandria Suarez""]",[],"[""George Chialtas"", ""Allan Jacobsen""]"
"",,2004,"{""itunes""=>[""563072740""]}",Kids & Family,"[""Sonja Ball"", ""Craig Francis"", ""Rick Jones""]","[""Mark Zander""]","[""Bernie Denk""]"
"",,2013,"{""itunes""=>[""725647438""]}",Kids & Family,"[""Fatima Ptacek"", ""Koda Gursoy"", ""Hillary Duff"", ""Jed Becker"", ""Jessica Conde"", ""Noah Johnston"", ""Breanna Lakatos"", ""Anthony Pierini"", ""Marc Weiner""]","[""Chris Gifford"", ""Valerie Walsh Valdes"", ""Jeff DeGrandis"", ""Miken Wong"", ""Mark Amiel""]","[""Allan Jacobsen"", ""Henry Lenardin-Madden"", ""George Chialtas""]"
"",,1997,"{""itunes""=>[""467599742""]}",Kids & Family,"[""Paige O'Hara"", ""Robby Benson"", ""Jerry Orbach"", ""Angela Lansbury"", ""David Ogden Stiers"", ""Bernadette Peters"", ""Tim Curry"", ""Haley Joel Osment"", ""Frank Welker"", ""Jeff Bennett"", ""Jim Cummings"", ""Kath Soucie"", """"]",[],"[""Andy Knight""]"
"",Average Rating: 4.2/10,2007,"{""itunes""=>[""597106458""]}",Comedy,"[""Vince Vaughn"", ""Paul Giamatti"", ""Miranda Richardson"", ""John Michael Higgins"", ""Elizabeth Banks"", ""Rachel Weisz"", ""Kathy Bates"", ""Kevin Spacey"", ""Chris \""Ludacris\"" Bridges"", ""Bobb'e J. Thompson""]","[""Joel Silver"", ""David Dobkin"", ""Jessie Nelson""]","[""David Dobkin""]"
"",,2014,"{""itunes""=>[""556259363""]}",Kids & Family,"[""Daniel Stern"", ""Braeden Lemasters"", ""Stacey Travis"", ""Valin Shinvei""]",[],"[""Brian Levant""]"
"",Average Rating: 3.4/10,2014,"{""itunes""=>[""927788497""]}",Comedy,"[""Joel McHale"", ""Lauren Graham"", ""Clark Duke"", ""Oliver Platt"", ""Wendi McLendon-Covey"", ""Tim Heidecker"", ""Candice Bergen"", ""Robin Williams""]","[""Tom Rice"", ""Ben Nearn"", ""Anthony Russo"", ""Joe Russo""]","[""Tristram Shapeero""]"
"",,2012,"{""itunes""=>[""506444276""]}",Kids & Family,"[""Caitlin Sanchez"", ""Regan Mizrahi"", ""Jessica Conde"", ""Marc Weiner""]","[""Chris Gifford"", ""Valerie Walsh Valdes"", ""Jeff DeGrandis""]","[""George Chialtas"", ""Allan Jacobsen"", ""Henry Lenardin-Madden""]"
"",Average Rating: 3.9/10,1998,"{""itunes""=>[""403298341""]}",Kids & Family,"[""Michael Keaton"", ""Kelly Preston"", ""Mark Addy"", ""Joseph Cross""]",[],"[""Troy Miller""]"
"",Average Rating: 4.1/10,2015,"{""itunes""=>[""1056879671""]}",Comedy,"[""Patrick Stewart"", ""Gary Cole"", ""Cheryl Hines"", ""Jon Heder"", ""James Roday"", ""Max Casella"", ""Juliet Aubrey""]","[""Mitch Davis"", ""Larry King"", ""Shawn King"", ""Ken Bretschneider"", ""Steven A. Lee""]","[""Mitch Davis""]"
"",Average Rating: 6.2/10,1989,"{""itunes""=>[""404142829""]}",Kids & Family,"[""Sam Elliott"", ""Cloris Leachman"", ""Rutanya Alda"", ""Abe Vigoda"", ""Michael Constantine""]","[""Raffaella De Laurentiis""]","[""John D. Hancock""]"
"",Average Rating: 6.4/10,2012,"{""itunes""=>[""573753114""]}",Holiday,"[""Edward Burns"", ""Connie Britton"", ""Kerry Bishé"", ""Heather Burns"", ""Marsha Dietlein Bennett"", ""Caitlin Fitzgerald"", ""Anita Gillette"", ""Tom Guiry"", ""Ed Lauter"", ""Michael McGlone"", ""Nick Sandow"", """"]",[],"[""Edward Burns""]"
"",,2007,"{""itunes""=>[""403694256""]}",Kids & Family,[],[],"[""Spike Brandt"", ""Tony Cervone""]"
"",,1979,"{""itunes""=>[""385405854""]}",Kids & Family,"[""Red Buttons"", ""Ethel Merman"", ""Mickey Rooney"", ""Alan Sues"", ""Jackie Vernon"", ""Shelley Winters"", ""Paul Frees""]",[],"[""Arthur Rankin Jr."", ""Jules Bass""]"
"",Average Rating: 3.0/10,2004,"{""itunes""=>[""291834820""]}",Comedy,"[""Ben Affleck"", ""James Gandolfini"", ""Christina Applegate"", ""Catherine O'Hara"", ""Josh Zuckerman"", ""Bill Macy"", ""Jennifer Morrison"", ""Udo Kier"", ""David Selby""]","[""Betty Thomas"", ""Jenno Topping""]","[""Mike Mitchell""]"
"",,2001,"{""itunes""=>[""401046957""]}",Kids & Family,"[""Kelly Sheridan"", ""Kirby Morrow"", ""Tim Curry"", ""Peter Kelamis"", ""Christopher Gaze"", ""Ian James Corlett"", ""French Tickner"", ""Kathleen Barr"", ""Cathy Weseluck"", ""Alex Doduk"", ""Chantal Strand"", ""Britt McKillip"", """", """"]","[""Jesyca C. Durchin"", ""Jennifer Twiner McCarron""]","[""Owen Hurley""]"
"",Average Rating: 3.0/10,1991,"{""itunes""=>[""211292503""]}",Kids & Family,"[""Harley Jane Kozak"", ""Jamey Sheridan"", ""Ethan Randall"", ""Thora Birch"", ""Lauren Bacall"", ""Leslie Nielsen"", ""Bernardo Rosa Jr."", ""Ryan Sheridan"", ""Camille Saviola"", ""J.D. Stone""]","[""Claude Heroux"", ""Marykay Powell"", ""Stan Rogow""]","[""Robert Lieberman""]"
"",,2008,"{""itunes""=>[""334142406""]}",Kids & Family,"[""Kelly Sheridan"", ""Morwenna Banks"", ""Melissa Lyons"", ""Prudence Edwards"", ""Leanne Araya"", ""Kandyse McClure"", ""Shauntia Fleming"", ""Kathleen Barr"", ""Hyatt Pam"", ""Tabitha St. Germain"", ""Lisa Roth"", ""Gwynyth Walsh"", """"]","[""Anita Lee""]","[""William Lau""]"
"",,2002,"{""itunes""=>[""403275695""]}",Kids & Family,"[""Frank Welker"", ""Casey Kasem"", ""Don Messick"", ""Heather North""]",[],"[""Joseph Barbera"", ""William Hanna""]"
"",,2013,"{""itunes""=>[""703694093""]}",Kids & Family,"[""Brianna Gentilella"", ""Zachary Gordon"", ""Jelani Imani"", ""Tino Insana"", ""Skai Jackson"", ""Ethan Kempner"", ""Madeleine Rose Yen"", ""Donovan Patton"", ""Juan Mirt""]","[""Jonny Belt"", ""Robert Scull"", ""Ellen Martin"", ""Jennifer Twomey"", ""Soo Kim"", ""Steven Conner"", ""Marcy Pritchard Shablack""]","[""Mark Salisbury""]"
"",,2009,"{""itunes""=>[""327012676""]}",Kids & Family,"[""Steve Whitmire"", ""Dave Goelz"", ""Bill Barretta"", ""Eric Jacobson""]","[""Martin G. Baker""]","[""Kirk R. Thatcher""]"
"",,2014,"{""itunes""=>[""931181970""]}",Comedy,"[""Anthony Carelli"", ""Larry the Cable Guy"", ""Kennedi Clements"", ""David Milchard""]",[],"[""Alex Zamm""]"
"",Average Rating: 7.5/10,2014,"{""itunes""=>[""953717169""]}",Holiday,"[""Raymond Briggs""]","[""John Coates""]","[""Dianne Jackson""]"
"",,2008,"{""itunes""=>[""294167531""]}",Kids & Family,"[""Peter O'Toole"", ""Marcia Gay Harden"", ""Jared Padalecki""]","[""Thomas Kinkade"", ""Nannette Kinkade"", ""Julie Yorn"", ""Michael Campus"", ""Arla Dietz Campus""]","[""Michael Campus""]"
"",,2007,"{""itunes""=>[""309086880""]}",Kids & Family,"[""Maxwell Perry Cotton"", ""Robert Wagner"", ""Kim Schraner"", ""George Newbern"", ""Louise Fletcher"", ""Michael Lerner"", ""China Anne McClain"", ""Godfrey Godfrey""]",[],"[""Ron Oliver""]"
"",,2014,"{""itunes""=>[""1028103821""]}",Kids & Family,"[""Darci Kistler"", ""Damian Woetzel"", ""Bart Robinson Cook""]","[""Robert Krasnow"", ""Robert Hurwitz""]","[""Emile Ardolino""]"
"",,2007,"{""itunes""=>[""293760106""]}",Comedy,"[""Melissa Joan Hart"", ""Mario Lopez"", ""Timothy Bottoms"", ""Kyle Howard"", ""Vanessa Evigan"", ""Gabrielle Miller"", ""Layla Alizada"", ""Cedric De Souza"", ""June Lockhart"", ""Markie Post""]","[""Tom Cox"", ""Jordy Randall"", ""Murray Ord"", ""Craig McNeil""]","[""Ron Underwood""]"
"",,2013,"{""itunes""=>[""731261419""]}",Romance,"[""Rachel Boston"", ""Jonathan Bennett"", ""Jon Prescott"", ""Sunny Mabrey"", ""Julia Voth"", ""Harry Hamlin""]",[],"[""Marita Grabiak""]"
"",Average Rating: 6.1/10,1974,"{""itunes""=>[""1171262073""]}",Horror,"[""Olivia Hussey"", ""Keir Dullea"", ""Margot Kidder""]","[""Bob Clark""]","[""Bob Clark""]"
"",Average Rating: 4.2/10,2013,"{""itunes""=>[""913335769""]}",Drama,"[""Susan Boyle"", ""Samantha Barks"", ""Hans Matheson""]",[],"[""John Stephenson""]"
"",,2014,"{""itunes""=>[""923153698""]}",Kids & Family,"[""Martin T. Sherman"", ""Tom Stourton"", ""Clive Mantle"", ""Jonathan Forbes"", ""Tim Whitnall"", ""William Hope"", ""Steven Kynman""]","[""Brian Lynch"", ""Robert Anderson""]","[""David Stoten"", ""Don Spencer""]"
"",Average Rating: 4.8/10,1985,"{""itunes""=>[""206329826""]}",Kids & Family,"[""Mary Steenburgen"", ""Gary Basaraba"", ""Michelle Meyrink"", ""Elisabeth Harnois"", ""Arthur Hill"", ""Harry Dean Stanton"", ""Elias Koteas""]","[""Peter OBrian""]","[""Phillip Borsos""]"
"",,2010,"{""itunes""=>[""485223908""]}",Kids & Family,"[""Lance Robertson"", ""Kathleen Herles"", ""Harrison Chad"", ""Sofie Zamchick"", ""Jake T. Austin"", ""Teala Dunn"", ""Traci Paige Johnson"", ""Jade-Lianna Peters""]",[],"[""Scott Schultz"", ""George Chialtas"", ""Allan Jacobsen"", ""Jennifer Oxley"", ""Dave Marshall"", ""Alice Wilder""]"
"",,2014,"{""itunes""=>[""920378640""]}",Holiday,"[""Alicia Witt"", ""Mark Wiebe""]","[""Marek Posival"", ""Hallmark Channel""]","[""Jonathan Wright""]"
"",Average Rating: 3.8/10,2013,"{""itunes""=>[""723214040""]}",Drama,"[""Harry Connick, Jr."", ""Connie Britton"", ""Willie Nelson"", ""Lyle Lovett"", ""Kris Kristofferson""]","[""Elizabeth Avellan"", ""Fred Miller"", ""Shannon McIntosh""]","[""Tim McCanlies""]"
"",,2008,"{""itunes""=>[""334133269""]}",Comedy,"[""Stephen Colbert"", ""Elvis Costello"", ""Feist"", ""Toby Keith"", ""John Legend"", ""Willie Nelson"", ""Jon Stewart"", ""Matt Brady"", ""George Wendt"", ""Richard Dahm""]","[""Danny Harris""]","[""Jim Hoskinson""]"
"",,2003,"{""itunes""=>[""874177170""]}",Kids & Family,"[""Annie Bovaird""]",[],"[""Nick Rijgersberg""]"
"",,2008,"{""itunes""=>[""289245488""]}",Comedy,"[""Bam Margera"", ""Missy Margera"", ""Brendan Novak""]",[],"[""Joe Devito""]"
"",,2014,"{""itunes""=>[""403300836""]}",Comedy,"[""Don Defore"", ""Ann Harding"", ""Charles Ruggles"", ""Victor Moore"", ""Gale Storm"", ""Grant Mitchell"", ""Edward Brophy"", ""Alan Hale Jr."", ""Dorothea Kent"", ""Edward Ryan"", ""Cathy Carter""]","[""Roy Del Ruth""]","[""Roy Del Ruth""]"
"",,2015,"{""itunes""=>[""1043798133""]}",Romance,"[""Kelly Overton"", ""Michael Muhney"", ""Jonathan Patrick Moore"", ""Gloria Loring""]","[""Kimberly Ray""]","[""Tim O'Donnell""]"
"",,2010,"{""itunes""=>[""874177102""]}",Drama,"[""Catherine Bell"", ""Chris Potter""]","[""Orly Adelson"", ""Jonathan Eskenas"", ""Andrea Raffaghello"", ""Frank Siracusa"", ""Hallmark Channel""]","[""Jake Russell""]"
"",,2014,"{""itunes""=>[""934280886""]}",Documentary,"[""Marat Daukayev"", ""Pamela Daukayev"", ""Luis Delcid"", ""Elizabeth Del Rosario"", ""Eli Gruska"", ""Edgar Khachaturov"", ""Mikhael Kinley-Safronoff"", ""Matisse Love"", ""Adam Bernstein""]","[""Serene Meshel-Dillman"", ""Ray Dillman""]","[""Serene Meshel-Dillman""]"
"",,2008,"{""itunes""=>[""874177156""]}",Holiday,"[""Brooke Burns"", ""Warren Christie"", ""Henry Winkler""]","[""Harvey Kahn"", ""Michael Scott"", ""Caroline Moore"", ""Dan Wigutow""]","[""Michael Scott""]"
"",Average Rating: 5.6/10,2013,"{""itunes""=>[""823490247""]}",Drama,"[""Forest Whitaker"", ""Angela Bassett"", ""Jacob Latimore"", ""Mary J. Blige"", ""Jennifer Hudson""]",[],"[""Kasi Lemmons""]"
"",,1998,"{""itunes""=>[""296577996""]}",Kids & Family,"[""Steven Weber"", ""Dom DeLuise"", ""Sheena Easton"", ""Ernest Borgnine"", ""Charles Nelson Reilly"", ""Bebe Neuwirth""]","[""Jonathan Dern""]","[""Paul Sabella"", ""Gary Selvaggio""]"
"",,2015,"{""itunes""=>[""1039640862""]}",Kids & Family,"[""Drake Bell"", ""Edward Asner"", ""Alicia Silverstone""]",[],"[""Eduardo Schuldt""]"
"",Average Rating: 4.3/10,2005,"{""itunes""=>[""329138455""]}",Kids & Family,"[""Penelope Cruz"", ""Paul Walker"", ""Susan Sarandon""]","[""Al Corley"", ""Bart Rosenblatt"", ""Eugene Musso""]","[""Chazz Palminteri""]"
"",,2011,"{""itunes""=>[""874185988""]}",Romance,"[""Laura Spencer"", ""Jerrika Hinton"", ""Laura Breckenridge"", ""Elisabeth Röhm"", ""Mark DeAngelis"", ""Brendan Fehr"", ""Mark Joy""]","[""Mark Donadio"", ""Miriam Marcus""]","[""John Stimpson""]"
"",,2010,"{""itunes""=>[""404153020""]}",Kids & Family,[],"[""Dulcy Singer""]","[""Jon Stone""]"
"",,2012,"{""itunes""=>[""583098846""]}",Kids & Family,"[""Drake Bell"", ""Daniella Monet"", ""Tara Strong"", ""Susanne Blakeslee"", ""Tony Cox""]","[""Marjorie Cohn"", ""Butch Hartman"", ""Lauren Levine""]","[""Savage Steve Holland""]"
"",,2008,"{""itunes""=>[""320529929""]}",Comedy,"[""Robert Mitchum"", ""Janet Leigh"", ""Wendell Corey"", ""Harry Morgan""]",[],"[""Don Hartman""]"
"",,1994,"{""itunes""=>[""403294348""]}",Kids & Family,[],[],"[""Joanna Romersa""]"
"",,2014,"{""itunes""=>[""403709408""]}",Kids & Family,"[""Daws Butler"", ""Don Messick"", ""John Stephenson"", ""Hal Smith"", ""Janet Waldo"", ""Jimmy Weldon"", ""Allan Melvin"", ""Henry Corden"", ""Mel Blanc"", ""Georgi Irene""]","[""Art Scott""]","[""Mark Lumley""]"
"",,2008,"{""itunes""=>[""296645413""]}",Kids & Family,"[""Edward Asner"", ""Kathy Bates"", ""Madison Davenport""]","[""Ashley Postlewaite""]","[""Robert Zappia""]"
"",Average Rating: 7.3/10,2015,"{""itunes""=>[""1052640948""]}",Drama,"[""Kentucker Audley"", ""Hannah Gross"", ""Jason Shelton"", ""Andrea Suarez"", ""Craig Butta""]","[""Charles Poekel"", ""Clare Paterson""]","[""Charles Poekel""]"
"",,2012,"{""itunes""=>[""570963070""]}",Kids & Family,"[""Sonja Ball"", ""Rick Jones"", ""Bruce Dinsmore"", ""Mike Paterson""]","[""Christian P. Schneider"", ""Christian A. Schneider"", ""Jurgen Korduletsch""]","[""Bernie Denk"", ""Jurgen Korduletsch""]"
"",,2014,"{""itunes""=>[""915233276""]}",Drama,"[""Lacey Chabert"", ""Warren Christie""]","[""Jamie Goehring"", ""Hallmark Channel""]","[""Anne Wheeler""]"
"",,2012,"{""itunes""=>[""876719166""]}",Holiday,"[""Emily Hampshire"", ""Joey Lawrence"", ""Marilu Henner""]","[""Harvey Kahn"", ""Hallmark Channel""]","[""Michael Scott""]"
"",,2003,"{""itunes""=>[""403295424""]}",Kids & Family,"[""Randy Quaid"", ""Miriam Flynn"", ""Dana Barron"", ""Jake Thomas""]",[],"[""Nick Marck""]"
"",Average Rating: 5.9/10,2001,"{""itunes""=>[""408363576""]}",Romance,"[""Tim Vahle"", ""M. Emmet Walsh"", ""Mariana Tosca"", ""Sam Vlahos"", ""Sheila Tousey"", ""Graham Greene"", ""Wes Studi""]","[""Mitchell Stein"", ""Kate Montgomery"", ""Sarah Wasserman""]","[""Kate Montgomery""]"
"",,2005,"{""itunes""=>[""327199806""]}",Kids & Family,"[""Mindy Sterling"", ""Eric Lutes""]","[""Ken Kragen"", ""Sean C. Covel"", ""Daenen Merrill""]","[""Kieth Merrill""]"
"",Average Rating: 1.7/10,2014,"{""itunes""=>[""1037598406""]}",Holiday,"[""Kirk Cameron"", ""Darren Doane""]","[""Kirk Cameron""]","[""Darren Doane""]"
"",,2014,"{""itunes""=>[""920381910""]}",Holiday,"[""Kellie Martin"", ""Cameron Mathison""]","[""Harvey Kahn"", ""Hallmark Channel""]","[""Mark Jean""]"
"",,2011,"{""itunes""=>[""874175804""]}",Holiday,"[""Gabrielle Miller"", ""Gil Bellows""]","[""Dan Wigutow"", ""Hallmark Channel""]","[""Michael Scott""]"
"",,2012,"{""itunes""=>[""874176361""]}",Holiday,"[""Ali Liebert"", ""Antonio Cupo"", ""April Telek"", ""Autumn Reeser"", ""Ben Cotton""]","[""Jamie Goehring"", ""Hallmark Channel""]","[""Ron Oliver""]"
"",,2015,"{""itunes""=>[""1043807948""]}",Drama,"[""Andrew Francis"", ""Gwynyth Walsh"", ""Brendan Penny"", ""Sarah Lancaster""]","[""Anne Carlucci"", ""Harvey Kahn"", ""Allen Lewis""]","[""Terry Ingram""]"
"",,2014,"{""itunes""=>[""954945056""]}",Kids & Family,"[""Mel Blanc""]","[""Hal Geer""]","[""Chuck Jones"", ""David Detiege""]"
"",,2012,"{""itunes""=>[""876718059""]}",Romance,"[""Stephanie Mills"", ""Andrew McCarthy"", ""Michelle Nolden""]","[""Marek Posival"", ""Hallmark Channel""]","[""John Bradshaw""]"
"",,2011,"{""itunes""=>[""874170542""]}",Holiday,"[""Michael Shanks"", ""Erin Karpluk"", ""Victoria Banks""]",[],"[""Terry Ingram""]"
"",,2014,"{""itunes""=>[""592272724""]}",Kids & Family,"[""Elmo Shropshire"", ""Michele Lee"", ""Sue Blu"", ""Alex Doduk"", ""Jim Staahl""]","[""Jim Staahl"", ""Jim Fisher"", ""Noel Roman""]","[""Phil Roman""]"
"",,2010,"{""itunes""=>[""876710600""]}",Drama,"[""Doris Roberts"", ""Lauren Holly""]","[""Michael Scott"", ""Marnie Termuende"", ""Dan Wigutow"", ""Harvey Kahn"", ""Hallmark Channel""]","[""Michael Scott""]"
"",,1979,"{""itunes""=>[""876710097""]}",Classics,"[""Henry Winkler"", ""Dorian Harewood"", ""Susan Hogan"", ""Cec Linder""]","[""Stanley Chase"", ""Edgar J. Scherick""]","[""Eric Till""]"
"",Average Rating: 5.6/10,2014,"{""itunes""=>[""917433300""]}",Drama,"[""Forest Whitaker"", ""Angela Bassett"", ""Tyrese Gibson"", ""Jacob Latimore"", ""Mary J. Blige"", ""Nasir Jones"", ""Jennifer Hudson""]",[],"[""Kasi Lemmons""]"
"",,2016,"{""itunes""=>[""1159213699""]}",Drama,"[""Jill Wagner"", ""Wes Brown""]",[],"[""james Head""]"
"",Average Rating: 3.9/10,2013,"{""itunes""=>[""737080839""]}",Drama,"[""Peter Bogdanovich"", ""Cheryl Hines"", ""Ashton Holmes"", ""Alicia Witt"", ""Sonya Walger"", ""Wilson Bethel""]","[""Graham Ballou"", ""David Mandel""]","[""Will Slocombe""]"
"",,2014,"{""itunes""=>[""376463245""]}",Kids & Family,"[""Alan King"", ""Todd Porter"", ""George S. Irving"", ""Robert McFadden"", ""Pat Bright"", ""Allen Swift"", ""Diane Leslie"", ""Ray Owens"", ""Tiffany Blake"", ""Carl Tramon"", ""Alice Gayle""]","[""Arthur Rankin Jr."", ""Jules Bass""]","[""Arthur Rankin Jr."", ""Jules Bass""]"
"",,2009,"{""itunes""=>[""874177142""]}",Drama,"[""Doris Roberts"", ""James Van Der Beek"", ""Erin Karpluk""]","[""Harvey Kahn"", ""Dan Wigutow"", ""Caroline Moore"", ""Hallmark Channel""]","[""Michael Scott""]"
"",,2015,"{""itunes""=>[""986450569""]}",Kids & Family,[],[],[]
"",,2013,"{""itunes""=>[""741535265""]}",Comedy,"[""James Rebhorn"", ""Kristine Sutherland"", ""Eric Aragon"", ""Jason T. Gaffney"", ""Apolonia Davalos"", ""Roger Stewart""]","[""Jason T. Gaffney"", ""Suzanne Brockmann"", ""Ed Gaffney""]","[""Scott Gabriel""]"
"",,2015,"{""itunes""=>[""1145671252""]}",Drama,"[""Lacey Chabert"", ""Kathy Najimy"", ""Brennan Elliott"", ""Mariah Carey""]","[""Karri O'Reilly""]","[""Mariah Carey""]"
"",,2008,"{""itunes""=>[""876710779""]}",Holiday,"[""Candace Cameron Bure"", ""Tom Arnold"", ""Barbara Niven""]","[""Craig Anderson"", ""Neal Stevens"", ""Mayeda Vranek"", ""Hallmark Channel""]",[]
"",,2010,"{""itunes""=>[""398202231""]}",Kids & Family,"[""Caroll Spinney"", ""Joey Mazzarino"", ""Matt Vogel"", ""Jim Martin"", ""Kristin Chenoweth"", ""Rickey Boyd"", ""Kevin Clash"", ""Tim Curry""]","[""Jennifer Smith""]","[""Victor Di Napoli""]"
"",,2005,"{""itunes""=>[""296010031""]}",Concert Films,[],[],[]
"",,2016,"{""itunes""=>[""1167557395""]}",Romance,"[""Christopher Grant Pearson"", ""Alec Manley Wilson"", ""Ryan Weldon"", ""Alexander Neil Miller"", ""Justin Xavier Smith"", ""Daniel Lipshutz"", ""Robert Werner""]",[],"[""Rob Williams""]"
"",,2016,"{""itunes""=>[""1163156410""]}",Kids & Family,"[""Sean Ryan Fox"", ""Armani Jackson"", ""Amber Montana"", ""Christy Carlson Romano"", ""Joey Lawrence""]","[""Christy Carlson Romano"", ""Jonathan DelPonte"", ""David Gere""]","[""Christy Carlson Romano""]"
"",,2016,"{""itunes""=>[""1163937665""]}",Drama,"[""Lori Loughlin"", ""Colin Ferguson""]","[""Greg Malcolm"", ""Vicki Sotheran""]","[""Ron Oliver""]"
"",,1996,"{""itunes""=>[""403368410""]}",Comedy,"[""Sam McMurray"", ""Ann Magnuson"", ""Bug Hall"", ""Elaine Hendrix"", ""Sandy Baron""]","[""Michael R. Joyce""]","[""Ian Emes""]"
"",,2010,"{""itunes""=>[""876710281""]}",Holiday,"[""Daphne Zuniga"", ""Faye Dunaway""]","[""Michael G. Larkin"", ""Michael R. Goldstein"", ""Ian Hay"", ""Lynne Bespflug"", ""Hallmark Channel""]","[""Neill Fearnley""]"
"",,2017,"{""itunes""=>[""1293636613""]}",Comedy,"[""Sierra McCormick"", ""Brighton Sharbino"", ""Bo Derek"", ""Shelley Long"", ""Christopher Rich"", ""Joe Don Rooney"", ""Tiffany Fallon"", ""Paula Trickey"", ""Christian Kane""]","[""Harvey Lowry"", ""Jasmine Fontes"", ""Rachel Meyer"", ""Kelli Kaye""]","[""Harvey Lowry""]"
"",,2011,"{""itunes""=>[""874177141""]}",Holiday,"[""Lindy Booth"", ""Paul McGillion""]","[""Chesler/Perlmutter Productions"", ""Hallmark Channel""]","[""John Bradshaw""]"
"",,2003,"{""itunes""=>[""1042896915""]}",Holiday,"[""Liam Dale""]","[""Michelle Justice"", ""Wolfgang Fetten""]","[""Liam Dale""]"
"",,2010,"{""itunes""=>[""876711562""]}",Holiday,"[""Lauren Holly"", ""Rick Roberts""]","[""Chesler/Perlmutter Productions"", ""Hallmark Channel""]","[""John Bradshaw""]"
"",,2016,"{""itunes""=>[""1152424390""]}",Kids & Family,"[""Jacob Tremblay"", ""Erica Tremblay"", ""Emma Tremblay"", ""Adam Korson"", ""Lisa Durupt""]","[""Alison Parker"", ""Elizabeth Levine"", ""Robin Nielsen"", ""Danielle Stott-Roy""]","[""Alison Parker""]"
"",,2013,"{""itunes""=>[""767915479""]}",Holiday,"[""Hans Timmer""]","[""Barbara Cray""]","[""Barbara Cray""]"
"",,2011,"{""itunes""=>[""874185987""]}",Comedy,"[""Bonnie Somerville"", ""Shelley Long"", ""Jordan Bridges""]","[""Tosca Musk""]","[""Jim Fall""]"
"",,2015,"{""itunes""=>[""1059640340""]}",Holiday,"[""Mormon Tabernacle Choir"", ""Santino Fontana"", ""Mack Wilberg"", ""Matt Vogel"", ""Ryan Dillon"", ""Eric Jacobson"", ""William Barkhurst"", ""Leslie Carrara-Rudolph"", ""Carmen Osbahr"", ""David Rudman""]","[""Mack Wilberg"", ""Ryan Murphy"", ""Fred Vogler"", ""Bruce Leek""]","[""Mack Wilberg""]"
"",,2012,"{""itunes""=>[""876710203""]}",Holiday,"[""Mitchell Kummen"", ""Elizabeth Berkley"", ""Jason Gray-Stanford""]","[""Howard Braunstein"", ""Harry Winer"", ""Juliette Hagopian"", ""Ronaldo Nacionales"", ""Shelley Hack"", ""Barbara Richardsen"", ""Hallmark Channel""]","[""Gary Yates""]"
"",,2015,"{""itunes""=>[""1044515390""]}",Romance,"[""Jonathan Bennett"", ""Lexi Giovagnoli"", ""Dina Meyer"", ""Patrick Muldoon""]","[""Jake Helgren"", ""Elizabeth Snoderly""]","[""Letia Clouston""]"
